ID,Date,Lat,Lon,Temp,U,V,S,varLat,varLon,varTemp
60360,151.5,-36.018,5.171,14.939,15.035,-39.884,42.624,0.00010583,0.00013446,0.0014004
60360,151.75,-36.086,5.229,14.931,19.857,-36.832,41.844,2.6223e-05,3.3431e-05,0.0011376
60360,152,-36.161,5.266,14.92,25.11,-38.258,45.763,3.3524e-06,5.82e-06,0.0011067
60360,152.25,-36.235,5.35,14.923,37.512,-35.963,51.966,1.1224e-05,1.4875e-05,0.0010911
60360,152.5,-36.301,5.447,15.003,44.273,-29.97,53.463,0.00010861,0.00013821,0.0014094
60360,152.75,-36.351,5.563,15.048,46.264,-24.2,52.21,8.9639e-06,1.3318e-05,0.0011409
60360,153,-36.395,5.67,15.037,50.306,-16.771,53.028,2.6122e-05,3.3235e-05,0.0011104
60360,153.25,-36.416,5.805,15.036,52.384,-5.411,52.663,1.0199e-05,1.4637e-05,0.0011252
60360,153.5,-36.416,5.922,15.097,47.065,9.151,47.946,8.5548e-05,0.00010891,0.0015078
60360,153.75,-36.38,6.032,15.115,37.322,19.379,42.053,7.9289e-06,1.0934e-05,0.0011268
60360,154,-36.34,6.102,15.069,30.887,19.512,36.534,2.5389e-05,3.2556e-05,0.0011098
60360,154.25,-36.304,6.18,15.047,35.404,20.189,40.756,3.2031e-05,4.0805e-05,0.0010967
60360,154.5,-36.262,6.272,15.127,38.258,26.067,46.295,6.124e-05,7.749e-05,0.001527
60360,154.75,-36.203,6.364,15.128,33.908,35.308,48.953,1.5401e-05,2.0613e-05,0.0011228
60360,155,-36.124,6.434,15.1,14.804,37.19,40.028,1.9054e-05,2.5408e-05,0.0011523
60360,155.25,-36.058,6.435,15.084,0.248,30.463,30.464,3.9582e-05,5.0026e-05,0.0014433
60360,155.5,-36.005,6.436,15.134,-5.564,29.661,30.178,4.7277e-05,6.029e-05,0.0016032
60360,155.75,-35.942,6.408,15.127,-16.083,41.68,44.675,2.7956e-05,3.5582e-05,0.0011453
60360,156,-35.843,6.359,15.08,-22.081,48.194,53.012,5.9707e-06,9.8823e-06,0.0012131
60360,156.25,-35.755,6.303,15.08,-27.163,44.603,52.223,2.6717e-05,3.45e-05,0.0011161
60360,156.5,-35.669,6.229,15.208,-38.719,37.859,54.152,3.5364e-05,4.5755e-05,0.0014941
60360,156.75,-35.607,6.118,15.245,-44.028,26.437,51.356,1.2167e-05,1.7134e-05,0.0010964
60360,157,-35.566,6.019,15.17,-55.31,21.688,59.41,1.5223e-05,2.0111e-05,0.0011567
60360,157.25,-35.522,5.855,15.114,-65.277,10.113,66.056,6.0375e-06,8.765e-06,0.0011122
60360,157.5,-35.527,5.708,15.344,-61.785,-14.071,63.367,1.906e-05,2.5834e-05,0.0014413
60360,157.75,-35.577,5.56,15.408,-49.692,-22.585,54.584,7.7438e-06,1.0646e-05,0.0011127
60360,158,-35.614,5.471,15.236,-38.096,-15.827,41.253,2.4026e-05,3.0603e-05,0.001139
60360,158.25,-35.638,5.379,15.2,-32.119,-19.179,37.409,1.3342e-05,1.7641e-05,0.0011316
60360,158.5,-35.689,5.318,15.303,-20.779,-21.896,30.186,1.1165e-05,1.6235e-05,0.0013249
60360,158.75,-35.723,5.279,15.344,-19.919,-12.895,23.729,1.2775e-05,1.7554e-05,0.0010738
60360,159,-35.739,5.223,15.269,-27.468,-16.902,32.251,1.6428e-05,2.1347e-05,0.0011459
60360,159.25,-35.789,5.148,15.262,-16.709,-33.304,37.26,5.6207e-06,9.1953e-06,0.0011301
60360,159.5,-35.869,5.143,15.48,8.091,-32.845,33.827,4.751e-06,8.6328e-06,0.0012578
60360,159.75,-35.917,5.187,15.459,16.611,-10.986,19.915,2.4563e-05,3.1334e-05,0.0011436
60360,160,-35.911,5.223,15.218,-0.606,10.174,10.192,9.8737e-06,1.3748e-05,0.0011555
60360,160.25,-35.877,5.184,15.088,-20.967,7.514,22.273,2.7484e-05,3.5433e-05,0.0010625
60360,160.5,-35.882,5.122,15.104,-18.517,-8.749,20.48,1.7288e-05,2.3216e-05,0.0013911
60360,160.75,-35.911,5.095,15.099,-8.535,-14.297,16.651,1.2462e-05,1.7117e-05,0.0011462
60360,161,-35.938,5.081,15.08,-8.673,-11.743,14.599,5.5119e-06,8.9888e-06,0.0011763
60360,161.25,-35.957,5.054,15.089,-8.675,-16.975,19.063,4.5343e-06,7.9605e-06,0.0010611
60360,161.5,-36.004,5.04,15.103,-2.107,-26.395,26.479,0.0001039,0.00013199,0.001477
60360,161.75,-36.06,5.044,15.09,5.229,-25.411,25.943,8.5547e-06,1.1662e-05,0.0012096
60360,162,-36.103,5.065,15.04,10.793,-25.407,27.605,1.7132e-05,2.2246e-05,0.0011096
60360,162.25,-36.159,5.096,15.035,17.474,-29.614,34.385,2.7611e-05,3.5502e-05,0.0011233
60360,162.5,-36.218,5.149,15.087,21.306,-31.47,38.004,9.1621e-05,0.00011653,0.0017108
60360,162.75,-36.281,5.198,15.078,29.37,-35.097,45.764,8.8331e-06,1.3147e-05,0.001104
60360,163,-36.355,5.29,15.004,47.671,-31.779,57.293,2.2105e-05,2.8327e-05,0.0011171
60360,163.25,-36.405,5.428,14.995,57.965,-22.888,62.32,3.7172e-05,4.7062e-05,0.0011947
60360,163.5,-36.443,5.57,15.045,60.396,-12.242,61.625,5.6227e-05,7.1033e-05,0.001507
60360,163.75,-36.452,5.719,15.044,61.577,-1.497,61.595,2.4304e-05,3.1033e-05,0.001087
60360,164,-36.449,5.866,14.98,64.816,11.366,65.805,1.5935e-05,2.1369e-05,0.0011424
60360,164.25,-36.407,6.031,14.96,59.395,24.595,64.286,3.502e-05,4.4636e-05,0.0011098
60360,164.5,-36.353,6.152,14.988,47.16,28.509,55.107,5.1715e-05,6.5648e-05,0.0014582
60360,164.75,-36.296,6.258,14.962,43.23,31.569,53.53,1.6088e-05,2.1314e-05,0.0010723
60360,165,-36.23,6.36,14.96,37.272,33.468,50.093,5.9698e-06,9.8714e-06,0.0011534
60360,165.25,-36.166,6.437,14.96,26.765,30.423,40.52,3.9464e-06,6.7053e-06,0.0011394
60360,165.5,-36.111,6.488,15.033,19.707,22.498,29.908,4.0539e-05,5.2049e-05,0.0014152
60360,165.75,-36.078,6.531,15.093,18.637,22.192,28.98,8.261e-06,1.1494e-05,0.001114
60360,166,-36.025,6.578,14.986,8.961,19.151,21.144,7.817e-06,1.1546e-05,0.0011566
60360,166.25,-36.004,6.574,14.928,-3.922,28.728,28.994,1.2379e-05,1.6274e-05,0.0010634
60360,166.5,-35.913,6.559,15.091,4.391,42.382,42.609,2.7122e-05,3.5655e-05,0.0053632
60360,166.75,-35.839,6.595,15.293,17.037,37.716,41.386,3.2257e-06,6.1944e-06,0.010209
60360,167,-35.766,6.64,15.273,9.838,31.835,33.32,2.1937e-05,2.8133e-05,0.0019842
60360,167.25,-35.715,6.642,15.093,4.294,33.85,34.122,3.4072e-06,6.7198e-06,0.0011522
60360,167.5,-35.634,6.661,14.939,8.667,43.816,44.665,1.1312e-05,1.6442e-05,0.0018868
60360,167.75,-35.544,6.683,14.782,-8.619,47.205,47.985,2.25e-05,2.8856e-05,0.010498
60360,168,-35.45,6.62,14.637,-29.072,37.802,47.688,1.6785e-05,2.17e-05,0.015144
60360,168.25,-35.397,6.545,14.706,-25.17,30.157,39.281,1.2326e-05,1.6626e-05,0.0028739
60360,168.5,-35.333,6.5,14.992,-12.532,29.296,31.863,3.5251e-06,7.1242e-06,0.0013017
60360,168.75,-35.283,6.486,15.086,-9.415,28.123,29.657,1.845e-05,2.4103e-05,0.0011152
60360,169,-35.223,6.455,14.866,-6.229,27.571,28.266,1.1166e-05,1.5279e-05,0.0011485
60360,169.25,-35.175,6.456,14.608,-0.483,18.011,18.017,1.0988e-05,1.4681e-05,0.0010662
60360,169.5,-35.153,6.453,14.692,5.003,11.438,12.484,1.5545e-05,2.1142e-05,0.0014549
60360,169.75,-35.131,6.48,14.755,-1.339,3.202,3.471,7.0132e-06,1.0306e-05,0.0011064
60360,170,-35.141,6.447,15.234,-11.007,-5.093,12.129,3.3661e-06,6.6341e-06,0.0011005
60360,170.25,-35.151,6.427,15.431,-5.453,1.076,5.558,1.4351e-05,1.8972e-05,0.0010812
60360,170.5,-35.137,6.421,15.838,-10.379,18.929,21.588,2.3328e-05,3.0356e-05,0.0014649
60360,170.75,-35.077,6.378,15.975,-36.288,27.674,45.636,6.1488e-06,9.4277e-06,0.001287
60360,171,-35.029,6.249,15.836,-47.398,19.514,51.258,7.1021e-05,8.988e-05,0.0011963
60360,171.25,-35.001,6.154,15.746,-38.113,14.989,40.955,3.0798e-05,3.9078e-05,0.0014998
60360,171.5,-34.97,6.069,15.923,-35.747,15.862,39.108,9.5785e-05,0.00012171,0.001555
60360,171.75,-34.939,5.985,15.896,-36.122,12.624,38.265,1.8925e-05,2.4591e-05,0.0010973
60360,172,-34.921,5.898,15.701,-36.792,10.955,38.388,1.8201e-05,2.342e-05,0.0011794
60360,172.25,-34.896,5.811,15.675,-37.836,8.915,38.872,4.3592e-05,5.5078e-05,0.0017247
60360,172.5,-34.886,5.719,15.824,-35.487,7.428,36.256,8.5048e-05,0.00010827,0.0040815
60360,172.75,-34.867,5.643,16.019,-29.778,5.71,30.321,5.0686e-05,6.4086e-05,0.012835
60360,173,-34.864,5.579,16.103,-25.401,2.545,25.528,2.2092e-05,2.847e-05,0.0090044
60360,173.25,-34.857,5.523,16.149,-28.594,-1.829,28.652,1.2918e-05,1.6935e-05,0.0012766
60360,173.5,-34.871,5.443,16.282,-38.982,-9.256,40.066,5.8812e-05,7.4375e-05,0.0013995
60360,173.75,-34.893,5.339,16.295,-42.436,-15.568,45.202,5.1895e-06,8.4321e-06,0.0011213
60360,174,-34.931,5.243,16.133,-37.934,-26.165,46.083,1.4656e-05,1.9907e-05,0.0011791
60360,174.25,-34.995,5.16,16.078,-29.752,-24.097,38.287,4.7774e-06,7.2581e-06,0.001071
60360,174.5,-35.025,5.102,16.338,-30.443,-16.15,34.462,5.0005e-05,6.3678e-05,0.0014185
60360,174.75,-35.057,5.016,16.479,-32.618,-18.715,37.605,1.095e-05,1.4758e-05,0.0010918
60360,175,-35.098,4.947,16.393,-25.219,-24.496,35.158,4.621e-06,8.2731e-06,0.0011913
60360,175.25,-35.153,4.896,16.386,-14.811,-22.749,27.146,7.2041e-06,1.0459e-05,0.0011098
60360,175.5,-35.186,4.877,16.737,-14.718,-13.168,19.749,3.6755e-05,4.7431e-05,0.004854
60360,175.75,-35.204,4.826,16.934,-13.902,-13.1,19.102,1.0589e-05,1.4781e-05,0.0070874
60360,176,-35.237,4.811,16.701,-6.949,-13.273,14.982,8.8077e-06,1.2574e-05,0.0013067
60360,176.25,-35.256,4.793,16.59,-9.541,-16.323,18.907,6.7847e-06,1.0454e-05,0.0010949
60360,176.5,-35.301,4.766,17.128,-3.98,-29.671,29.936,1.5168e-05,2.1074e-05,0.0014528
60360,176.75,-35.371,4.774,17.197,2.483,-30.737,30.837,1.859e-05,2.3976e-05,0.0011166
60360,177,-35.421,4.778,16.963,2.218,-33.445,33.518,1.9021e-05,2.4448e-05,0.0011584
60360,177.25,-35.501,4.785,16.516,6.812,-42.146,42.693,1.3661e-05,1.7882e-05,0.0010856
60360,177.5,-35.585,4.81,16.38,10.993,-46.338,47.624,3.5906e-06,7.3217e-06,0.0013708
60360,177.75,-35.682,4.837,16.292,13.882,-46.296,48.333,2.7545e-06,6.1122e-06,0.0011297
60360,178,-35.765,4.876,16.248,17.48,-42.168,45.647,1.6031e-05,2.0797e-05,0.0011271
60360,178.25,-35.846,4.921,16.292,27.789,-37.641,46.788,3.3489e-06,6.6326e-06,0.0010783
60360,178.5,-35.911,5.009,16.547,31.722,-21.682,38.424,1.0582e-05,1.5269e-05,0.0014443
60360,178.75,-35.93,5.073,16.57,28.409,-16.796,33.003,1.4086e-05,1.84e-05,0.0011683
60360,179,-35.977,5.146,16.378,33.162,-28.023,43.417,4.3295e-06,7.6564e-06,0.0010946
60360,179.25,-36.039,5.232,16.316,40.829,-21.242,46.024,2.2649e-05,2.9216e-05,0.0011163
60360,179.5,-36.059,5.341,16.477,38.893,-5.65,39.301,2.2012e-05,2.8832e-05,0.0014499
60360,179.75,-36.061,5.418,16.558,35.332,-9.953,36.707,5.5348e-06,9.029e-06,0.0011423
60360,180,-36.098,5.511,16.401,44.957,-9.158,45.881,3.3456e-06,6.5919e-06,0.0011478
60360,180.25,-36.097,5.634,16.328,48.597,5.669,48.926,2.6182e-05,3.3448e-05,0.0011571
60360,180.5,-36.076,5.744,16.617,39.729,10.244,41.029,3.0423e-05,3.8894e-05,0.0014572
60360,180.75,-36.057,5.824,16.714,38.149,10.412,39.544,1.7498e-05,2.2573e-05,0.0010948
60360,181,-36.035,5.927,16.538,47.086,16.133,49.773,3.4686e-05,4.4153e-05,0.0011128
60360,181.25,-35.994,6.05,16.45,45.444,28.019,53.387,1.3065e-05,1.7267e-05,0.001126
60360,181.5,-35.926,6.144,16.573,43.716,32.15,54.265,8.8593e-05,0.00011266,0.0014545
60360,181.75,-35.868,6.259,16.629,44.957,42.711,62.011,3.3927e-06,6.7005e-06,0.0011007
60360,182,-35.759,6.359,16.529,21.297,62.169,65.715,1.8589e-05,2.3975e-05,0.0011285
60360,182.25,-35.626,6.361,16.469,-7.565,55.596,56.109,6.4978e-06,1.0008e-05,0.0011493
60360,182.5,-35.543,6.323,16.78,0.84,34.854,34.864,7.6584e-05,9.7631e-05,0.0025465
60360,182.75,-35.49,6.365,16.893,15.316,42.262,44.952,1.5814e-05,2.049e-05,0.0014894
60360,183,-35.378,6.396,16.647,-11.427,53.69,54.892,1.3772e-05,1.8647e-05,0.0011329
60360,183.25,-35.281,6.31,16.574,-31.56,28.218,42.335,9.7066e-06,1.3029e-05,0.0011143
60360,183.5,-35.268,6.246,16.743,-14.076,12.454,18.795,4.7362e-05,6.0216e-05,0.0014135
60360,183.75,-35.233,6.243,16.783,-6.039,33.545,34.084,2.7664e-06,6.159e-06,0.0011366
60360,184,-35.137,6.217,16.629,-29.143,50.653,58.438,3.4691e-06,6.9163e-06,0.0011533
60360,184.25,-35.036,6.106,16.544,-53.362,39.481,66.38,4.2642e-06,7.4689e-06,0.001112
60360,184.5,-34.983,5.965,16.479,-55.873,24.011,60.814,3.7578e-05,4.8309e-05,0.0014292
60360,184.75,-34.942,5.841,16.48,-50.776,19.232,54.297,1.7507e-05,2.257e-05,0.0011258
60360,185,-34.908,5.725,16.463,-51.586,12.356,53.045,1.0213e-05,1.4241e-05,0.0012182
60360,185.25,-34.893,5.598,16.375,-52.067,2.432,52.124,1.2848e-05,1.7127e-05,0.0010534
60360,185.5,-34.899,5.479,16.499,-45.496,-3.639,45.641,2.2801e-05,3.0341e-05,0.0013945
60360,185.75,-34.907,5.382,16.534,-45.66,-6.894,46.178,5.5125e-06,8.9984e-06,0.0011238
60360,186,-34.925,5.263,16.477,-52.697,-14.745,54.721,1.3241e-05,1.7345e-05,0.0011517
60360,186.25,-34.965,5.133,16.428,-55.433,-27.011,61.664,1.1305e-05,1.547e-05,0.0010836
60360,186.5,-35.03,5,16.606,-52.526,-32.351,61.689,1.3109e-05,1.8568e-05,0.0016196
60360,186.75,-35.09,4.884,16.742,-54.415,-29.632,61.96,1.6501e-05,2.1349e-05,0.0011702
60360,187,-35.145,4.742,16.64,-57.06,-33.682,66.259,4.1436e-05,5.2521e-05,0.0010882
60360,187.25,-35.221,4.614,16.626,-44.516,-38.692,58.981,5.6211e-05,7.1038e-05,0.0012807
60360,187.5,-35.296,4.531,16.702,-29.633,-38.252,48.388,3.5934e-06,7.3288e-06,0.0014639
60360,187.75,-35.37,4.473,16.769,-16.322,-39.597,42.829,6.6346e-06,1.0199e-05,0.0011446
60360,188,-35.45,4.453,16.676,-7.786,-36.114,36.943,3.6864e-05,4.6824e-05,0.0011166
60360,188.25,-35.511,4.436,16.616,-5.709,-41.13,41.524,3.1169e-05,3.9568e-05,0.0012425
60360,188.5,-35.61,4.426,16.657,3.184,-45.198,45.31,1.3906e-05,1.922e-05,0.0014421
60360,188.75,-35.687,4.451,16.616,15.576,-38.505,41.536,1.518e-05,1.982e-05,0.0011052
60360,189,-35.76,4.501,16.558,19.044,-33.509,38.542,4.0739e-05,5.1518e-05,0.0011469
60360,189.25,-35.817,4.542,16.541,14.771,-26.008,29.91,1.0111e-05,1.4083e-05,0.0011698
60360,189.5,-35.861,4.571,16.83,21.544,-26.242,33.952,0.00010476,0.00013297,0.0014398
60360,189.75,-35.919,4.645,16.903,29.482,-28.148,40.762,7.8165e-06,1.1513e-05,0.0010951
60360,190,-35.971,4.712,16.747,30.856,-27.179,41.119,4.1765e-05,5.2857e-05,0.0010788
60360,190.25,-36.025,4.793,16.703,40.465,-29.963,50.351,2.165e-05,2.7677e-05,0.0011749
60360,190.5,-36.087,4.907,16.908,59.321,-29.81,66.39,9.8491e-05,0.00012511,0.0013766
60360,190.75,-36.141,5.078,17.017,77.792,-10.135,78.45,1.6172e-05,2.1087e-05,0.0011229
60360,191,-36.126,5.28,16.989,76.841,27.673,81.672,1.7311e-05,2.2404e-05,0.0011221
60360,191.25,-36.032,5.446,16.935,58.835,45.916,74.632,5.1066e-06,7.5017e-06,0.0011271
60360,191.5,-35.947,5.562,17.039,52.86,40.183,66.399,8.5805e-05,0.00010912,0.001554
60360,191.75,-35.876,5.699,17.089,51.699,41.173,66.091,7.8155e-06,1.1519e-05,0.0011141
60360,192,-35.786,5.809,17.003,38.656,42.2,57.229,1.4796e-05,1.9566e-05,0.0011588
60360,192.25,-35.711,5.883,17.004,35.094,30.176,46.284,3.8815e-05,4.933e-05,0.0011395
60360,192.5,-35.669,5.976,17.035,40.681,38.068,55.714,5.3996e-05,6.8337e-05,0.0014005
60360,192.75,-35.563,6.077,17.025,20.43,53.098,56.892,1.285e-05,1.7128e-05,0.0011188
60360,193,-35.462,6.073,16.968,-0.026,36.605,36.605,1.2913e-05,1.7782e-05,0.0011817
60360,193.25,-35.42,6.077,16.923,11.987,37.707,39.567,9.2116e-06,1.3165e-05,0.0011229
60360,193.5,-35.315,6.13,17.004,2.393,51.257,51.313,4.148e-05,5.3003e-05,0.0014107
60360,193.75,-35.221,6.088,17.018,-15.226,36.278,39.344,9.9929e-06,1.3919e-05,0.0010962
60360,194,-35.174,6.058,16.908,-3.374,22.763,23.012,5.2733e-06,8.603e-06,0.0011688
60360,194.25,-35.132,6.072,16.88,1.572,29.828,29.869,1.3872e-05,1.831e-05,0.0010577
60360,194.5,-35.058,6.065,17.097,-6.28,30.902,31.534,3.6203e-05,4.6703e-05,0.0014414
60360,194.75,-35.012,6.043,17.085,-7.317,26.117,27.123,1.384e-05,1.8462e-05,0.0011392
60360,195,-34.956,6.031,16.836,-8.683,25.554,26.989,8.8514e-06,1.2312e-05,0.0011409
60360,195.25,-34.912,6.002,16.697,-14.812,23.914,28.13,7.2067e-06,1.1193e-05,0.0011428
60360,195.5,-34.863,5.961,16.863,-12.875,25.519,28.583,2.0915e-05,2.7964e-05,0.0014725
60360,195.75,-34.813,5.941,17.034,-12.272,20.351,23.765,1.5695e-05,2.0572e-05,0.0011322
60360,196,-34.784,5.903,17.012,-8.783,13.746,16.312,1.1766e-05,1.5601e-05,0.0011311
60360,196.25,-34.759,5.899,17,-2.057,12.439,12.608,2.713e-05,3.4798e-05,0.0011515
60360,196.5,-34.735,5.893,17,-0.363,29.39,29.392,6.1899e-06,1.0345e-05,0.0016182
60360,196.75,-34.645,5.898,16.881,-14.681,50.115,52.221,7.4702e-06,1.0982e-05,0.0011108
60360,197,-34.54,5.824,16.77,-29.538,41.418,50.872,3.405e-05,4.3439e-05,0.0011053
60360,197.25,-34.483,5.759,16.672,-17.559,29.282,34.143,7.874e-06,1.1598e-05,0.0011102
60360,197.5,-34.426,5.742,16.473,-6.563,29.869,30.582,7.6361e-06,1.1968e-05,0.0014179
60360,197.75,-34.367,5.728,16.386,-1.092,28.263,28.284,1.2383e-05,1.6506e-05,0.0011211
60360,198,-34.316,5.737,16.47,-2.803,17.872,18.09,4.1625e-05,5.2661e-05,0.0011148
60360,198.25,-34.297,5.715,16.561,-0.579,10.232,10.248,1.8012e-05,2.3221e-05,0.0011137
60360,198.5,-34.276,5.734,16.933,6.734,10.423,12.409,1.8552e-05,2.4657e-05,0.0033983
60360,198.75,-34.257,5.746,17.172,6.191,15.458,16.652,1.308e-05,1.7659e-05,0.010561
60360,199,-34.216,5.763,17.155,2.123,15.392,15.538,4.2995e-05,5.4378e-05,0.0034639
60360,199.25,-34.197,5.756,17.038,-2.384,17.539,17.7,4.4389e-06,7.9603e-06,0.0011547
60360,199.5,-34.148,5.752,17.349,-9.635,24.859,26.661,9.7937e-05,0.00012444,0.002838
60360,199.75,-34.1,5.711,17.587,-15.323,18.078,23.698,2.1444e-05,2.7739e-05,0.0027162
60360,200,-34.077,5.68,17.494,-13.754,9.027,16.451,3.8967e-05,4.9445e-05,0.0012261
60360,200.25,-34.065,5.647,17.411,-8.681,6.449,10.814,4.7314e-06,7.6409e-06,0.0011451
60360,200.5,-34.052,5.639,17.475,-6.707,9.736,11.822,9.4406e-05,0.00012007,0.0015504
60360,200.75,-34.027,5.616,17.557,-11.8,13.917,18.246,3.2988e-06,6.4819e-06,0.0011463
60360,201,-33.998,5.584,17.492,-8.792,9.402,12.872,1.7619e-05,2.271e-05,0.0011504
60360,201.25,-33.99,5.574,17.429,-5.885,15.736,16.8,6.9104e-06,1.0647e-05,0.0012237
60360,201.5,-33.937,5.557,17.6,-14.767,24.031,28.206,6.9176e-05,8.8252e-05,0.0014001
60360,201.75,-33.897,5.505,17.583,-19.602,16.754,25.786,1.1589e-05,1.5466e-05,0.0011202
60360,202,-33.871,5.465,17.407,-15.47,13.822,20.745,1.5753e-05,2.0857e-05,0.0011347
60360,202.25,-33.843,5.433,17.384,-12.604,15.24,19.777,2.0017e-05,2.5678e-05,0.0010756
60360,202.5,-33.812,5.406,17.618,-16.921,17.117,24.069,4.1126e-05,5.2378e-05,0.0014226
60360,202.75,-33.776,5.354,17.682,-27.036,8.145,28.236,1.0833e-05,1.5141e-05,0.0011122
60360,203,-33.78,5.28,17.621,-21.127,-2.092,21.23,3.3476e-06,6.624e-06,0.0012315
60360,203.25,-33.784,5.256,17.53,-14.564,-1.902,14.687,8.1757e-06,1.2083e-05,0.0011276
60360,203.5,-33.787,5.212,17.682,-20.93,-0.246,20.931,3.3511e-05,4.3139e-05,0.0014483
60360,203.75,-33.785,5.158,17.802,-18.93,-5.109,19.607,2.1344e-05,2.7287e-05,0.0011278
60360,204,-33.807,5.124,17.742,-11.278,-2.334,11.517,1.0951e-05,1.4757e-05,0.001184
60360,204.25,-33.794,5.106,17.74,-11.431,7.334,13.581,2.1666e-05,2.8033e-05,0.0011017
60360,204.5,-33.779,5.071,17.899,-18.435,7.602,19.941,1.8733e-05,2.5282e-05,0.0061614
60360,204.75,-33.765,5.02,18.066,-14.067,8.534,16.453,4.2765e-06,7.5543e-06,0.018391
60360,205,-33.746,5.005,18.195,-10.739,14.102,17.726,1.0241e-05,1.3673e-05,0.0094144
60360,205.25,-33.71,4.97,18.204,-9.019,12.542,15.448,2.6673e-06,5.78e-06,0.0012534
60360,205.5,-33.697,4.963,18.501,0.773,19.128,19.144,1.1224e-05,1.6301e-05,0.0016447
60360,205.75,-33.635,4.973,18.53,-3.672,25.524,25.787,1.1222e-05,1.4875e-05,0.0011172
60360,206,-33.597,4.946,18.239,-18.042,22.348,28.722,1.2623e-05,1.6824e-05,0.0011035
60360,206.25,-33.548,4.889,18.088,-28.428,23.142,36.656,2.1101e-05,2.7027e-05,0.0011048
60360,206.5,-33.507,4.814,18.059,-30.635,11.608,32.76,3.5671e-06,7.27e-06,0.001361
60360,206.75,-33.503,4.747,18.082,-24.295,2.356,24.409,6.9403e-06,1.0697e-05,0.0011093
60360,207,-33.498,4.701,18.048,-17.001,8.379,18.954,4.4937e-05,5.6754e-05,0.0011086
60360,207.25,-33.47,4.668,18.129,-21.159,16.241,26.674,1.3444e-05,1.8179e-05,0.0011307
60360,207.5,-33.435,4.603,18.238,-26.521,9.678,28.231,1.7009e-05,2.2848e-05,0.0013601
60360,207.75,-33.432,4.545,18.251,-19.844,5.186,20.51,2.2852e-05,2.9093e-05,0.001095
60360,208,-33.414,4.51,18.24,-12.948,11.172,17.102,6.2987e-05,7.9833e-05,0.0012109
60360,208.25,-33.389,4.484,18.236,-14.643,14.772,20.799,5.1102e-06,7.7546e-06,0.0011014
60360,208.5,-33.357,4.442,18.5,-11.902,10.833,16.094,2.6027e-05,3.3587e-05,0.0015965
60360,208.75,-33.347,4.429,18.658,-2.96,9.561,10.009,9.6526e-06,1.3817e-05,0.0013114
60360,209,-33.319,4.429,18.418,-2.915,10.612,11.005,3.8473e-05,4.8768e-05,0.0012117
60360,209.25,-33.305,4.416,18.316,3.848,2.114,4.391,3.4004e-06,6.6512e-06,0.0011257
60360,209.5,-33.311,4.447,18.6,15.944,4.045,16.449,9.3266e-05,0.00011856,0.0015338
60360,209.75,-33.29,4.49,18.678,16.338,14.385,21.768,1.06e-05,1.4128e-05,0.0011295
60360,210,-33.255,4.522,18.556,10.654,15.854,19.101,1.1174e-05,1.5063e-05,0.0011223
60360,210.25,-33.228,4.539,18.557,15.81,6.75,17.191,2.2235e-05,2.8586e-05,0.0011173
60360,210.5,-33.229,4.596,18.785,28.696,4.617,29.065,7.5851e-05,9.6633e-05,0.0041192
60360,210.75,-33.21,4.672,19.033,25.795,8.143,27.05,4.4706e-06,7.8963e-06,0.0029684
60360,211,-33.197,4.715,18.947,15.162,0.85,15.186,1.5858e-05,2.0682e-05,0.0011287
60360,211.25,-33.207,4.742,18.871,13.733,-12.504,18.573,1.7206e-05,2.2604e-05,0.0011255
60360,211.5,-33.246,4.779,19.181,23.245,-11.257,25.827,4.5506e-05,5.7648e-05,0.001417
60360,211.75,-33.25,4.85,19.216,22.8,8.231,24.24,2.1341e-05,2.7289e-05,0.0011274
60360,212,-33.214,4.884,18.971,6.844,14.288,15.842,9.5997e-06,1.3715e-05,0.0011684
60360,212.25,-33.195,4.882,18.954,0.81,8.062,8.102,1.2548e-05,1.7247e-05,0.0011168
60360,212.5,-33.182,4.888,19.314,6.234,8.412,10.47,4.4302e-05,5.6465e-05,0.0014369
60360,212.75,-33.162,4.911,19.454,7.963,13.418,15.603,1.6394e-05,2.1726e-05,0.0011338
60360,213,-33.13,4.925,19.255,3.191,10.486,10.96,3.1987e-06,6.255e-06,0.0011887
60360,213.25,-33.121,4.925,19.169,2.149,0.866,2.317,2.6341e-05,3.3558e-05,0.0011416
60360,213.5,-33.127,4.935,19.212,4.739,-3.776,6.06,3.2395e-05,4.1863e-05,0.0060072
60360,213.75,-33.136,4.947,19.436,4.867,6.747,8.319,9.0912e-06,1.2443e-05,0.014238
60360,214,-33.1,4.957,19.58,-4.978,7.235,8.783,9.2652e-06,1.256e-05,0.0043027
60360,214.25,-33.108,4.924,19.534,-6.91,-1.647,7.104,1.8097e-05,2.3488e-05,0.0011522
60360,214.5,-33.107,4.925,19.957,1.985,3.717,4.214,1.8402e-05,2.4814e-05,0.0015552
60360,214.75,-33.093,4.933,20.218,-0.238,13.816,13.818,3.3914e-06,6.626e-06,0.0011713
60360,215,-33.053,4.924,19.856,-5.114,11.368,12.465,9.3433e-06,1.2773e-05,0.0011432
60360,215.25,-33.049,4.91,19.521,-2.428,-2.834,3.731,2.1193e-05,2.7283e-05,0.0011402
60360,215.5,-33.064,4.913,19.68,8.381,4.928,9.723,3.5653e-06,7.2531e-06,0.0014871
60360,215.75,-33.03,4.949,19.681,5.685,19.273,20.094,2.3999e-05,3.0616e-05,0.0011079
